name,price,image,config
Máy tính đề bàn PC Dell Inspiron 3670 MT 70157879,12290000,https://img-cdn2.phongvu.vn/media/catalog/product/cache/23/thumbnail/65x/9df78eab33525d08d6e5fb8d27136e95/p/c/pc_dell_inspiron_3670_mt__1.jpg:::https://img-cdn1.phongvu.vn/media/catalog/product/cache/23/thumbnail/65x/9df78eab33525d08d6e5fb8d27136e95/p/c/pc_dell_inspiron_3670_mt__3.jpg:::https://img-cdn2.phongvu.vn/media/catalog/product/cache/23/thumbnail/65x/9df78eab33525d08d6e5fb8d27136e95/p/c/pc_dell_inspiron_3670_mt__4.jpg:::,Thời gian Bảo hành:12:::Thương hiệu:Dell:::Thế hệ CPU:Intel Core thế hệ thứ 8:::Dòng CPU:Core i5:::CPU:Intel Core i5-8400 ( 2.8 GHz - 4.0 GHz / 9MB / 6 nhân 6 luồng ):::RAM:1 x 8GB DDR4 2666MHz ( 2 Khe cắm Hỗ trợ tối đa 32GB ):::Chip đồ họa:Intel UHD Graphics 630:::Lưu trữ:1TB HDD 7200RPM:::Số cổng lưu trữ tối đa:1 x M.2 NVMe:::Cổng kết nối:2 x USB 3.0  4 x USB 2.0  1 x SD card slot  LAN 1 Gb/s:::Cổng xuất hình:1 x HDMI  1 x VGA/D-sub:::Kết nối không dây:Bluetooth 4.0  WiFi 802.11n:::Hệ điều hành:Ubuntu:::Ổ đĩa quang:DVD/CD RW:::VR:không hỗ trợ:::Phụ kiện đi kèm:Tặng kèm chuộtbàn phím:::Thời gian Bảo hành:12:::Thương hiệu:Dell:::Thế hệ CPU:Intel Core thế hệ thứ 8:::Dòng CPU:Core i5:::CPU:Intel Core i5-8400 ( 2.8 GHz - 4.0 GHz / 9MB / 6 nhân 6 luồng ):::RAM:1 x 8GB DDR4 2666MHz ( 2 Khe cắm Hỗ trợ tối đa 32GB ):::Chip đồ họa:Intel UHD Graphics 630:::Lưu trữ:1TB HDD 7200RPM:::Số cổng lưu trữ tối đa:1 x M.2 NVMe:::Cổng kết nối:2 x USB 3.0  4 x USB 2.0  1 x SD card slot  LAN 1 Gb/s:::Cổng xuất hình:1 x HDMI  1 x VGA/D-sub:::Kết nối không dây:Bluetooth 4.0  WiFi 802.11n:::Hệ điều hành:Ubuntu:::Ổ đĩa quang:DVD/CD RW:::VR:không hỗ trợ:::Phụ kiện đi kèm:Tặng kèm chuộtbàn phím:::
Máy tính đề bàn PC Dell Vostro 3670 MT 70157885,8590000,https://img-cdn1.phongvu.vn/media/catalog/product/cache/23/thumbnail/65x/9df78eab33525d08d6e5fb8d27136e95/m/a/may-tinh-de-ban-pc-dell-vostro-3670-mt-i3-8100-4gb-1tb-70157885-2.jpg:::https://img-cdn1.phongvu.vn/media/catalog/product/cache/23/thumbnail/65x/9df78eab33525d08d6e5fb8d27136e95/m/a/may-tinh-de-ban-pc-dell-vostro-3670-mt-i3-8100-4gb-1tb-70157885-3.jpg:::https://img-cdn2.phongvu.vn/media/catalog/product/cache/23/thumbnail/65x/9df78eab33525d08d6e5fb8d27136e95/m/a/may-tinh-de-ban-pc-dell-vostro-3670-mt-i3-8100-4gb-1tb-70157885-1.jpg:::,Thời gian Bảo hành:12:::Thương hiệu:Dell:::Thế hệ CPU:Intel Core thế hệ thứ 8:::Dòng CPU:Core i3:::CPU:Intel Core i3-8100 ( 3.6 GHz / 6MB / 4 nhân 4 luồng ):::RAM:1 x 4GB DDR4 2400MHz ( 2 Khe cắm Hỗ trợ tối đa 32GB ):::Chip đồ họa:Intel UHD Graphics 630:::Lưu trữ:1TB HDD 7200RPM:::Số cổng lưu trữ tối đa:1 x M.2 NVMe:::Cổng kết nối:2 x USB 3.0  4 x USB 2.0  1 x SD card slot  LAN 1 Gb/s:::Cổng xuất hình:1 x HDMI  1 x VGA/D-sub:::Kết nối không dây:Bluetooth 4.0  WiFi 802.11n:::Hệ điều hành:Ubuntu:::Ổ đĩa quang:DVD/CD RW:::VR:không hỗ trợ:::Phụ kiện đi kèm:Tặng kèm chuộtbàn phím:::Thời gian Bảo hành:12:::Thương hiệu:Dell:::Thế hệ CPU:Intel Core thế hệ thứ 8:::Dòng CPU:Core i3:::CPU:Intel Core i3-8100 ( 3.6 GHz / 6MB / 4 nhân 4 luồng ):::RAM:1 x 4GB DDR4 2400MHz ( 2 Khe cắm Hỗ trợ tối đa 32GB ):::Chip đồ họa:Intel UHD Graphics 630:::Lưu trữ:1TB HDD 7200RPM:::Số cổng lưu trữ tối đa:1 x M.2 NVMe:::Cổng kết nối:2 x USB 3.0  4 x USB 2.0  1 x SD card slot  LAN 1 Gb/s:::Cổng xuất hình:1 x HDMI  1 x VGA/D-sub:::Kết nối không dây:Bluetooth 4.0  WiFi 802.11n:::Hệ điều hành:Ubuntu:::Ổ đĩa quang:DVD/CD RW:::VR:không hỗ trợ:::Phụ kiện đi kèm:Tặng kèm chuộtbàn phím:::
Máy tính đề bàn PC Dell Inspiron 3670 MT (MTI31410-4G-1T),8590000,https://img-cdn2.phongvu.vn/media/catalog/product/cache/23/thumbnail/65x/9df78eab33525d08d6e5fb8d27136e95/m/a/may-tinh-de-ban-pc-dell-inspiron-3670-mt-i3-8100-4gb-1tb-mti31410-4g-1t-2.jpg:::https://img-cdn3.phongvu.vn/media/catalog/product/cache/23/thumbnail/65x/9df78eab33525d08d6e5fb8d27136e95/m/a/may-tinh-de-ban-pc-dell-inspiron-3670-mt-i3-8100-4gb-1tb-mti31410-4g-1t-5.jpg:::https://img-cdn2.phongvu.vn/media/catalog/product/cache/23/thumbnail/65x/9df78eab33525d08d6e5fb8d27136e95/m/a/may-tinh-de-ban-pc-dell-inspiron-3670-mt-i3-8100-4gb-1tb-mti31410-4g-1t-1.jpg:::,Thời gian Bảo hành:12:::Thương hiệu:Dell:::Thế hệ CPU:Intel Core thế hệ thứ 8:::Dòng CPU:Core i3:::CPU:Intel Core i3-8100 ( 3.6 GHz / 6MB / 4 nhân 4 luồng ):::RAM:1 x 4GB DDR4 2400MHz ( 2 Khe cắm Hỗ trợ tối đa 32GB ):::Chip đồ họa:Intel UHD Graphics 630:::Lưu trữ:1TB HDD 7200RPM:::Số cổng lưu trữ tối đa:1 x M.2 NVMe:::Cổng kết nối:2 x USB 3.0  4 x USB 2.0  1 x SD card slot  LAN 1 Gb/s:::Cổng xuất hình:1 x HDMI  1 x VGA/D-sub:::Kết nối không dây:Bluetooth 4.0  WiFi 802.11n:::Hệ điều hành:Ubuntu:::Ổ đĩa quang:DVD/CD RW:::VR:không hỗ trợ:::Thời gian Bảo hành:12:::Thương hiệu:Dell:::Thế hệ CPU:Intel Core thế hệ thứ 8:::Dòng CPU:Core i3:::CPU:Intel Core i3-8100 ( 3.6 GHz / 6MB / 4 nhân 4 luồng ):::RAM:1 x 4GB DDR4 2400MHz ( 2 Khe cắm Hỗ trợ tối đa 32GB ):::Chip đồ họa:Intel UHD Graphics 630:::Lưu trữ:1TB HDD 7200RPM:::Số cổng lưu trữ tối đa:1 x M.2 NVMe:::Cổng kết nối:2 x USB 3.0  4 x USB 2.0  1 x SD card slot  LAN 1 Gb/s:::Cổng xuất hình:1 x HDMI  1 x VGA/D-sub:::Kết nối không dây:Bluetooth 4.0  WiFi 802.11n:::Hệ điều hành:Ubuntu:::Ổ đĩa quang:DVD/CD RW:::VR:không hỗ trợ:::
Máy tính đề bàn PC Dell Vostro 3670 MT (MTI79016-8G-1T),16190000,https://img-cdn1.phongvu.vn/media/catalog/product/cache/23/thumbnail/65x/9df78eab33525d08d6e5fb8d27136e95/d/e/dell_vostro_3670_mt_1_1.jpg:::https://img-cdn3.phongvu.vn/media/catalog/product/cache/23/thumbnail/65x/9df78eab33525d08d6e5fb8d27136e95/d/e/dell_vostro_3670_mt_2_1.jpg:::https://img-cdn2.phongvu.vn/media/catalog/product/cache/23/thumbnail/65x/9df78eab33525d08d6e5fb8d27136e95/d/e/dell_vostro_3670_mt_4_1.jpg:::,Thời gian Bảo hành:12:::Thương hiệu:Dell:::Thế hệ CPU:Intel Core thế hệ thứ 8:::Dòng CPU:Core i7:::CPU:Intel Core i7-8700 ( 3.2 GHz - 4.6 GHz / 12MB / 6 nhân 12 luồng ):::RAM:1 x 8GB DDR4 2666MHz ( 2 Khe cắm Hỗ trợ tối đa 32GB ):::Chip đồ họa:Intel UHD Graphics 630:::Lưu trữ:1TB HDD 7200RPM:::Số cổng lưu trữ tối đa:1 x M.2 NVMe:::Cổng kết nối:2 x USB 3.0  4 x USB 2.0  1 x SD card slot  LAN 1 Gb/s:::Cổng xuất hình:1 x HDMI  1 x VGA/D-sub:::Kết nối không dây:Bluetooth 4.0  WiFi 802.11n:::Hệ điều hành:Ubuntu:::Ổ đĩa quang:DVD/CD RW:::VR:không hỗ trợ:::Thời gian Bảo hành:12:::Thương hiệu:Dell:::Thế hệ CPU:Intel Core thế hệ thứ 8:::Dòng CPU:Core i7:::CPU:Intel Core i7-8700 ( 3.2 GHz - 4.6 GHz / 12MB / 6 nhân 12 luồng ):::RAM:1 x 8GB DDR4 2666MHz ( 2 Khe cắm Hỗ trợ tối đa 32GB ):::Chip đồ họa:Intel UHD Graphics 630:::Lưu trữ:1TB HDD 7200RPM:::Số cổng lưu trữ tối đa:1 x M.2 NVMe:::Cổng kết nối:2 x USB 3.0  4 x USB 2.0  1 x SD card slot  LAN 1 Gb/s:::Cổng xuất hình:1 x HDMI  1 x VGA/D-sub:::Kết nối không dây:Bluetooth 4.0  WiFi 802.11n:::Hệ điều hành:Ubuntu:::Ổ đĩa quang:DVD/CD RW:::VR:không hỗ trợ:::
Máy tính đề bàn PC Dell Vostro MTI79016-8G-1T-2G,19790000,https://img-cdn1.phongvu.vn/media/catalog/product/cache/23/thumbnail/65x/9df78eab33525d08d6e5fb8d27136e95/m/a/may-tinh-de-ban-pc-dell-vostro-3670-mt-i7-i7-8700-8gb-1tb-gtx1050-2g-mti79016-8g-1t-2g-2.jpg:::https://img-cdn1.phongvu.vn/media/catalog/product/cache/23/thumbnail/65x/9df78eab33525d08d6e5fb8d27136e95/m/a/may-tinh-de-ban-pc-dell-vostro-3670-mt-i7-i7-8700-8gb-1tb-gtx1050-2g-mti79016-8g-1t-2g-5.jpg:::https://img-cdn3.phongvu.vn/media/catalog/product/cache/23/thumbnail/65x/9df78eab33525d08d6e5fb8d27136e95/m/a/may-tinh-de-ban-pc-dell-vostro-3670-mt-i7-i7-8700-8gb-1tb-gtx1050-2g-mti79016-8g-1t-2g-1.jpg:::,Thời gian Bảo hành:12:::Thương hiệu:Dell:::Thế hệ CPU:Intel Core thế hệ thứ 8:::Dòng CPU:Core i7:::CPU:Intel Core i7-8700 ( 3.2 GHz - 4.6 GHz / 12MB / 6 nhân 12 luồng ):::RAM:2 x 4GB DDR4 2666MHz:::Chip đồ họa:Intel UHD Graphics 630 / GeForce GTX 1050 2GB:::Lưu trữ:1TB HDD 7200RPM:::Cổng kết nối:2 x USB 3.0  4 x USB 2.0 :::Cổng xuất hình:1 x HDMI  1 x DVI-D  1 x VGA/D-sub:::Kết nối không dây:Bluetooth 4.0:::Hệ điều hành:Ubuntu:::VR:không hỗ trợ:::Thời gian Bảo hành:12:::Thương hiệu:Dell:::Thế hệ CPU:Intel Core thế hệ thứ 8:::Dòng CPU:Core i7:::CPU:Intel Core i7-8700 ( 3.2 GHz - 4.6 GHz / 12MB / 6 nhân 12 luồng ):::RAM:2 x 4GB DDR4 2666MHz:::Chip đồ họa:Intel UHD Graphics 630 / GeForce GTX 1050 2GB:::Lưu trữ:1TB HDD 7200RPM:::Cổng kết nối:2 x USB 3.0  4 x USB 2.0 :::Cổng xuất hình:1 x HDMI  1 x DVI-D  1 x VGA/D-sub:::Kết nối không dây:Bluetooth 4.0:::Hệ điều hành:Ubuntu:::VR:không hỗ trợ:::
Máy tính đề bàn PC Dell Inspiron N3470A SFF,14490000,https://img-cdn3.phongvu.vn/media/catalog/product/cache/23/thumbnail/65x/9df78eab33525d08d6e5fb8d27136e95/7/3/73.m_y_t_nh_b_n-_pc_dell_inspiron_3470_sff_i5_i5_8400-8gb-1tb-gt710_2g_.jpg:::https://img-cdn2.phongvu.vn/media/catalog/product/cache/23/thumbnail/65x/9df78eab33525d08d6e5fb8d27136e95/7/0/70.m_y_t_nh_b_n-_pc_dell_inspiron_3470_sff_i5_i5_8400-8gb-1tb-gt710_2g_.jpg:::https://img-cdn3.phongvu.vn/media/catalog/product/cache/23/thumbnail/65x/9df78eab33525d08d6e5fb8d27136e95/7/2/72.m_y_t_nh_b_n-_pc_dell_inspiron_3470_sff_i5_i5_8400-8gb-1tb-gt710_2g_.jpg:::,Thời gian Bảo hành:12:::Thương hiệu:Dell:::Thế hệ CPU:Intel Core thế hệ thứ 8:::Dòng CPU:Core i5:::CPU:Intel Core i5-8400 ( 2.8 GHz - 4.0 GHz / 9MB / 6 nhân 6 luồng ):::RAM:1 x 8GB DDR4 2666MHz ( 2 Khe cắm Hỗ trợ tối đa 32GB ):::Chip đồ họa:Intel UHD Graphics 630:::Lưu trữ:1TB HDD 7200RPM:::Số cổng lưu trữ tối đa:1 x M.2 SATA:::Cổng kết nối:2 x USB 3.0  4 x USB 2.0  1 x SD card slot  LAN 1 Gb/s:::Cổng xuất hình:1 x HDMI  1 x VGA/D-sub:::Kết nối không dây:Bluetooth 4.0  WiFi 802.11n:::Hệ điều hành:Windows 10 Home SL 64-bit:::Ổ đĩa quang:DVD/CD RW:::VR:không hỗ trợ:::Thời gian Bảo hành:12:::Thương hiệu:Dell:::Thế hệ CPU:Intel Core thế hệ thứ 8:::Dòng CPU:Core i5:::CPU:Intel Core i5-8400 ( 2.8 GHz - 4.0 GHz / 9MB / 6 nhân 6 luồng ):::RAM:1 x 8GB DDR4 2666MHz ( 2 Khe cắm Hỗ trợ tối đa 32GB ):::Chip đồ họa:Intel UHD Graphics 630:::Lưu trữ:1TB HDD 7200RPM:::Số cổng lưu trữ tối đa:1 x M.2 SATA:::Cổng kết nối:2 x USB 3.0  4 x USB 2.0  1 x SD card slot  LAN 1 Gb/s:::Cổng xuất hình:1 x HDMI  1 x VGA/D-sub:::Kết nối không dây:Bluetooth 4.0  WiFi 802.11n:::Hệ điều hành:Windows 10 Home SL 64-bit:::Ổ đĩa quang:DVD/CD RW:::VR:không hỗ trợ:::
Máy tính đề bàn PC Dell Vostro V3670A MT,16990000,https://img-cdn2.phongvu.vn/media/catalog/product/cache/23/thumbnail/65x/9df78eab33525d08d6e5fb8d27136e95/6/4/64.pc_dell_vostro_v3670a_mt_i7-min.jpg:::https://img-cdn2.phongvu.vn/media/catalog/product/cache/23/thumbnail/65x/9df78eab33525d08d6e5fb8d27136e95/6/0/60.pc_dell_vostro_v3670a_mt_i7-min.jpg:::https://img-cdn3.phongvu.vn/media/catalog/product/cache/23/thumbnail/65x/9df78eab33525d08d6e5fb8d27136e95/6/2/62.pc_dell_vostro_v3670a_mt_i7-min.jpg:::,Thời gian Bảo hành:12:::Thương hiệu:Dell:::Thế hệ CPU:Intel Core thế hệ thứ 8:::Dòng CPU:Core i7:::CPU:Intel Core i7-8700 ( 3.2 GHz - 4.6 GHz / 12MB / 6 nhân 12 luồng ):::RAM:1 x 8GB DDR4 2666MHz ( 2 Khe cắm Hỗ trợ tối đa 32GB ):::Chip đồ họa:Intel UHD Graphics 630:::Lưu trữ:1TB HDD 7200RPM:::Số cổng lưu trữ tối đa:1 x M.2 NVMe:::Cổng kết nối:2 x USB 3.0  4 x USB 2.0  1 x SD card slot  LAN 1 Gb/s:::Cổng xuất hình:1 x HDMI  1 x VGA/D-sub:::Kết nối không dây:Bluetooth 4.0  WiFi 802.11n:::Hệ điều hành:Ubuntu:::Ổ đĩa quang:DVD/CD RW:::VR:không hỗ trợ:::Thời gian Bảo hành:12:::Thương hiệu:Dell:::Thế hệ CPU:Intel Core thế hệ thứ 8:::Dòng CPU:Core i7:::CPU:Intel Core i7-8700 ( 3.2 GHz - 4.6 GHz / 12MB / 6 nhân 12 luồng ):::RAM:1 x 8GB DDR4 2666MHz ( 2 Khe cắm Hỗ trợ tối đa 32GB ):::Chip đồ họa:Intel UHD Graphics 630:::Lưu trữ:1TB HDD 7200RPM:::Số cổng lưu trữ tối đa:1 x M.2 NVMe:::Cổng kết nối:2 x USB 3.0  4 x USB 2.0  1 x SD card slot  LAN 1 Gb/s:::Cổng xuất hình:1 x HDMI  1 x VGA/D-sub:::Kết nối không dây:Bluetooth 4.0  WiFi 802.11n:::Hệ điều hành:Ubuntu:::Ổ đĩa quang:DVD/CD RW:::VR:không hỗ trợ:::
Máy tính đề bàn PC Dell Inspiron 3477B,15790000,https://img-cdn3.phongvu.vn/media/catalog/product/cache/23/thumbnail/65x/9df78eab33525d08d6e5fb8d27136e95/6/7/67.m_y_t_nh_b_n_-_pc_dell_aio.jpg:::https://img-cdn1.phongvu.vn/media/catalog/product/cache/23/thumbnail/65x/9df78eab33525d08d6e5fb8d27136e95/6/8/68.m_y_t_nh_b_n_-_pc_dell_aio.jpg:::https://img-cdn3.phongvu.vn/media/catalog/product/cache/23/thumbnail/65x/9df78eab33525d08d6e5fb8d27136e95/6/5/65.m_y_t_nh_b_n_-_pc_dell_aio.jpg:::,Thời gian Bảo hành:12:::Thương hiệu:Dell:::Màn hình:23.8" ( 1920 x 1080 ) không cảm ứng:::Thế hệ CPU:Intel Core thế hệ thứ 7:::Dòng CPU:Core i3:::CPU:Intel Core i3-7130U ( 2.7 GHz / 3MB / 2 nhân 4 luồng ):::RAM:1 x 4GB DDR4 2400MHz ( 2 Khe cắm Hỗ trợ tối đa 16GB ):::Chip đồ họa:Intel HD Graphics 620:::Lưu trữ:1TB HDD 5400RPM:::Số cổng lưu trữ tối đa:1 x M.2 SATA/NVMe  1 x 2.5" SATA:::Cổng kết nối:3 x USB 3.0  1 x USB 2.0  1 x SD card slot  LAN 1 Gb/s:::Cổng xuất hình:1 x HDMI :::Kết nối không dây:Bluetooth 4.1  WiFi 802.11ac:::Hệ điều hành:Windows 10 Home SL 64-bit:::VR:không hỗ trợ:::Phụ kiện đi kèm:Tặng kèm chuộtbàn phím:::Thời gian Bảo hành:12:::Thương hiệu:Dell:::Màn hình:23.8" ( 1920 x 1080 ) không cảm ứng:::Thế hệ CPU:Intel Core thế hệ thứ 7:::Dòng CPU:Core i3:::CPU:Intel Core i3-7130U ( 2.7 GHz / 3MB / 2 nhân 4 luồng ):::RAM:1 x 4GB DDR4 2400MHz ( 2 Khe cắm Hỗ trợ tối đa 16GB ):::Chip đồ họa:Intel HD Graphics 620:::Lưu trữ:1TB HDD 5400RPM:::Số cổng lưu trữ tối đa:1 x M.2 SATA/NVMe  1 x 2.5" SATA:::Cổng kết nối:3 x USB 3.0  1 x USB 2.0  1 x SD card slot  LAN 1 Gb/s:::Cổng xuất hình:1 x HDMI :::Kết nối không dây:Bluetooth 4.1  WiFi 802.11ac:::Hệ điều hành:Windows 10 Home SL 64-bit:::VR:không hỗ trợ:::Phụ kiện đi kèm:Tặng kèm chuộtbàn phím:::
Máy tính đề bàn PC Dell 3477C,21790000,https://img-cdn2.phongvu.vn/media/catalog/product/cache/23/thumbnail/65x/9df78eab33525d08d6e5fb8d27136e95/6/5/65.m_y_t_nh_b_n_-_pc_dell_aio_1.jpg:::https://img-cdn2.phongvu.vn/media/catalog/product/cache/23/thumbnail/65x/9df78eab33525d08d6e5fb8d27136e95/6/7/67.m_y_t_nh_b_n_-_pc_dell_aio_1.jpg:::https://img-cdn3.phongvu.vn/media/catalog/product/cache/23/thumbnail/65x/9df78eab33525d08d6e5fb8d27136e95/6/9/69.m_y_t_nh_b_n_-_pc_dell_aio_1.jpg:::,Thời gian Bảo hành:12:::Thương hiệu:Dell:::Màn hình:23.8" ( 1920 x 1080 ) không cảm ứng:::Thế hệ CPU:Intel Core thế hệ thứ 7:::Dòng CPU:Core i5:::CPU:Intel Core i5-7200U ( 2.5 GHz - 3.1 GHz / 3MB / 2 nhân 4 luồng ):::RAM:1 x 8GB DDR4 2400MHz ( 2 Khe cắm Hỗ trợ tối đa 16GB ):::Chip đồ họa:Intel UHD Graphics 620 / GeForce MX110 2GB:::Lưu trữ:128GB M.2 SSD  1TB HDD 5400RPM:::Cổng kết nối:3 x USB 3.0  1 x USB 2.0  1 x SD card slot  LAN 1 Gb/s:::Cổng xuất hình:1 x HDMI :::Kết nối không dây:Bluetooth 4.1  WiFi 802.11ac:::Hệ điều hành:Ubuntu:::VR:không hỗ trợ:::Phụ kiện đi kèm:Tặng kèm chuộtbàn phím:::Thời gian Bảo hành:12:::Thương hiệu:Dell:::Màn hình:23.8" ( 1920 x 1080 ) không cảm ứng:::Thế hệ CPU:Intel Core thế hệ thứ 7:::Dòng CPU:Core i5:::CPU:Intel Core i5-7200U ( 2.5 GHz - 3.1 GHz / 3MB / 2 nhân 4 luồng ):::RAM:1 x 8GB DDR4 2400MHz ( 2 Khe cắm Hỗ trợ tối đa 16GB ):::Chip đồ họa:Intel UHD Graphics 620 / GeForce MX110 2GB:::Lưu trữ:128GB M.2 SSD  1TB HDD 5400RPM:::Cổng kết nối:3 x USB 3.0  1 x USB 2.0  1 x SD card slot  LAN 1 Gb/s:::Cổng xuất hình:1 x HDMI :::Kết nối không dây:Bluetooth 4.1  WiFi 802.11ac:::Hệ điều hành:Ubuntu:::VR:không hỗ trợ:::Phụ kiện đi kèm:Tặng kèm chuộtbàn phím:::
Máy tính đề bàn PC Dell 3277A,11590000,https://img-cdn3.phongvu.vn/media/catalog/product/cache/23/thumbnail/65x/9df78eab33525d08d6e5fb8d27136e95/p/h/phv_3842-min.jpg:::https://img-cdn3.phongvu.vn/media/catalog/product/cache/23/thumbnail/65x/9df78eab33525d08d6e5fb8d27136e95/p/h/phv_3830-min.jpg:::https://img-cdn3.phongvu.vn/media/catalog/product/cache/23/thumbnail/65x/9df78eab33525d08d6e5fb8d27136e95/p/h/phv_3834-min.jpg:::,Thời gian Bảo hành:12:::Thương hiệu:Dell:::Màn hình:21.5" ( 1920 x 1080 ) không cảm ứng:::Thế hệ CPU:Intel Pentium 4001:::Dòng CPU:Pentium:::CPU:Intel Pentium 4415U ( 2.3 GHz / 2MB / 2 nhân 4 luồng ):::RAM:1 x 4GB DDR4 2400MHz ( 2 Khe cắm Hỗ trợ tối đa 16GB ):::Chip đồ họa:Intel HD Graphics 610:::Lưu trữ:1TB HDD 5400RPM:::Cổng kết nối:3 x USB 3.0  1 x USB 2.0  1 x SD card slot  LAN 1 Gb/s:::Cổng xuất hình:1 x HDMI :::Kết nối không dây:Bluetooth 4.1  WiFi 802.11ac:::Hệ điều hành:Ubuntu:::VR:không hỗ trợ:::Phụ kiện đi kèm:Tặng kèm chuộtbàn phím:::Thời gian Bảo hành:12:::Thương hiệu:Dell:::Màn hình:21.5" ( 1920 x 1080 ) không cảm ứng:::Thế hệ CPU:Intel Pentium 4001:::Dòng CPU:Pentium:::CPU:Intel Pentium 4415U ( 2.3 GHz / 2MB / 2 nhân 4 luồng ):::RAM:1 x 4GB DDR4 2400MHz ( 2 Khe cắm Hỗ trợ tối đa 16GB ):::Chip đồ họa:Intel HD Graphics 610:::Lưu trữ:1TB HDD 5400RPM:::Cổng kết nối:3 x USB 3.0  1 x USB 2.0  1 x SD card slot  LAN 1 Gb/s:::Cổng xuất hình:1 x HDMI :::Kết nối không dây:Bluetooth 4.1  WiFi 802.11ac:::Hệ điều hành:Ubuntu:::VR:không hỗ trợ:::Phụ kiện đi kèm:Tặng kèm chuộtbàn phím:::
Máy tính đề bàn PC Intel NUC BOXNUC5CPYH,3330000,https://img-cdn1.phongvu.vn/media/catalog/product/cache/23/thumbnail/65x/9df78eab33525d08d6e5fb8d27136e95/p/c/pc_intel_nuc_boxnuc5cpyh_1_1.jpg:::,Thời gian Bảo hành:36:::Thương hiệu:Intel:::Thế hệ CPU:Intel Celeron J:::Dòng CPU:Celeron:::CPU:Intel Celeron J3060 ( 1.6 GHz - 2.48 GHz / 2MB:::RAM:không:::Chip đồ họa:Intel HD Graphics:::Lưu trữ:không:::Cổng kết nối:2 x USB 3.0  2 x USB 2.0  LAN 1 Gb/s:::Cổng xuất hình:1 x HDMI  1 x VGA/D-sub:::Kết nối không dây:Bluetooth 4.2  WiFi 802.11ac:::Thời gian Bảo hành:36:::Thương hiệu:Intel:::Thế hệ CPU:Intel Celeron J:::Dòng CPU:Celeron:::CPU:Intel Celeron J3060 ( 1.6 GHz - 2.48 GHz / 2MB:::RAM:không:::Chip đồ họa:Intel HD Graphics:::Lưu trữ:không:::Cổng kết nối:2 x USB 3.0  2 x USB 2.0  LAN 1 Gb/s:::Cổng xuất hình:1 x HDMI  1 x VGA/D-sub:::Kết nối không dây:Bluetooth 4.2  WiFi 802.11ac:::
Máy tính đề bàn PC HP 280 G3 MT 3EV19PA,11990000,https://img-cdn3.phongvu.vn/media/catalog/product/cache/23/thumbnail/65x/9df78eab33525d08d6e5fb8d27136e95/m/a/may-tinh-de-ban-pc-hp-280-g3-mt-3ev19pa-i5-7500-1.jpg:::https://img-cdn1.phongvu.vn/media/catalog/product/cache/23/thumbnail/65x/9df78eab33525d08d6e5fb8d27136e95/m/a/may-tinh-de-ban-pc-hp-280-g3-mt-3ev19pa-i5-7500-2.jpg:::,Thời gian Bảo hành:12:::Thương hiệu:HP:::Thế hệ CPU:Intel Core thế hệ thứ 7:::Dòng CPU:Core i5:::CPU:Intel Core i5-7500 ( 3.4 GHz - 3.8 GHz / 6MB / 4 nhân 4 luồng ):::RAM:1 x 4GB DDR4 2400MHz ( 2 Khe cắm Hỗ trợ tối đa 16GB ):::Chip đồ họa:Intel HD Graphics 630 / GeForce GT 730 2GB:::Lưu trữ:500GB HDD 7200RPM:::Cổng kết nối:4 x USB 3.0  4 x USB 2.0  LAN 1 Gb/s:::Cổng xuất hình:1 x HDMI  1 x DisplayPort  1 x DVI-I  1 x VGA/D-sub:::Hệ điều hành:Free DOS:::Ổ đĩa quang:DVD/CD RW:::VR:không hỗ trợ:::Thời gian Bảo hành:12:::Thương hiệu:HP:::Thế hệ CPU:Intel Core thế hệ thứ 7:::Dòng CPU:Core i5:::CPU:Intel Core i5-7500 ( 3.4 GHz - 3.8 GHz / 6MB / 4 nhân 4 luồng ):::RAM:1 x 4GB DDR4 2400MHz ( 2 Khe cắm Hỗ trợ tối đa 16GB ):::Chip đồ họa:Intel HD Graphics 630 / GeForce GT 730 2GB:::Lưu trữ:500GB HDD 7200RPM:::Cổng kết nối:4 x USB 3.0  4 x USB 2.0  LAN 1 Gb/s:::Cổng xuất hình:1 x HDMI  1 x DisplayPort  1 x DVI-I  1 x VGA/D-sub:::Hệ điều hành:Free DOS:::Ổ đĩa quang:DVD/CD RW:::VR:không hỗ trợ:::
